CBSA,CBSANAME,Number_of_Tracts,exposure,MV_est54,MV_est51912,MV_est712,MV_est722,MV_est447,W1110_meancommute_E,W1110_carpooled_P,W1110_pubtrans_P,total_tract_pop,black_pop,med_list_sqft2012_2016,med_list_price2012_2016,school_quality,WI_weighted
29460,"Lakeland-Winter Haven, FL",37,"B10_20",41.6662,0,.350609,27.4187,7.82673,26.015599,9.5150053,.87924389,6475.9253,980.2491,87.44045,156020.8,.4035904,7.9545963
29460,"Lakeland-Winter Haven, FL",32,"B20_50",43.0144,0,.315508,34.1886,10.0827,25.899565,12.714869,.71192821,5249.7435,1445.648,81.93953,148135.1,.4475234,9.0546373
29460,"Lakeland-Winter Haven, FL",6,"Major",30.637,0,.083182,26.4527,10.2179,24.599851,16.201751,1.0712634,3939.9957,2841.431,83.35446,155155.4,.5254223,11.382462
29820,"Las Vegas-Henderson-Paradise, NV",18,"Less1",67.2126,0,.612156,37.7334,5.90671,23.159356,9.2845058,1.3344377,3595.5166,14.24308,127.987,224670.8,.4891315,9.4522354
29820,"Las Vegas-Henderson-Paradise, NV",110,"B1_5",128.334,0,.217188,78.7615,9.47874,23.770437,9.3142005,2.4159644,4510.3368,143.1352,113.6172,223838,.4836759,10.160107
29820,"Las Vegas-Henderson-Paradise, NV",156,"B5_10",128.89,0,.311603,84.1514,9.90606,24.250121,10.420395,3.5632467,5270.55,388.5477,105.7827,204392.9,.4191881,11.441527
29820,"Las Vegas-Henderson-Paradise, NV",151,"B10_20",117.051,0,.556015,86.1483,11.51,25.096219,10.87164,5.0180776,4846.4958,673.1432,97.10412,178021.5,.3722037,12.3058
29820,"Las Vegas-Henderson-Paradise, NV",49,"B20_50",74.2653,0,.471449,66.5703,11.6865,25.923813,10.878622,7.191975,5162.2491,1366.712,102.6532,157196.8,.2702976,11.493461
29820,"Las Vegas-Henderson-Paradise, NV",3,"Major",48.4256,0,0,58.2124,8.57436,22.945031,7.6492744,6.513626,3882.3717,2269.201,80.94151,106276.2,.2409815,14.42533
30460,"Lexington-Fayette, KY",15,"Less1",86.6308,0,.802424,66.2192,9.56209,22.479464,6.5451465,.30650893,3934.0915,20.43992,114.4948,220380.5,.6244043,7.7156627
30460,"Lexington-Fayette, KY",44,"B1_5",67.345,0,.554927,55.1122,9.0906,22.377158,9.1067665,.64484731,4677.3886,135.9749,103.6746,195417.4,.5994946,8.1843578
30460,"Lexington-Fayette, KY",21,"B5_10",81.6826,0,.772564,62.6641,10.8917,20.999496,10.645863,.98311813,4621.311,342.4133,104.2712,203702.2,.5508888,8.034254
30460,"Lexington-Fayette, KY",22,"B10_20",73.9873,0,.51682,57.7531,11.8159,19.970509,10.798299,1.6512297,4526.2555,659.4343,104.6365,166469.2,.5216044,12.003679
30460,"Lexington-Fayette, KY",25,"B20_50",81.5315,0,.609491,57.9137,12.1231,20.499256,10.582377,3.2438623,3921.7325,1070.149,103.7649,146626.5,.5071383,12.990617
30460,"Lexington-Fayette, KY",2,"Major",82.7299,0,1.31808,62.5638,8.49478,20.97277,14.381925,6.3366194,4931.5982,2809.362,111.9025,140517.6,.4050696,13.861143
30620,"Lima, OH",7,"Less1",7.49066,0,1.51212,8.78316,4.15192,21.685734,4.5774295,0,3534.5081,13.16428,,,.6771131,5.1548508
30620,"Lima, OH",5,"B1_5",19.0635,0,.905969,25.4549,5.75988,19.128383,6.928205,.03019898,5818.6062,173.9324,62.31845,,.6835885,5.9929936
30620,"Lima, OH",4,"B5_10",24.3935,0,0,38.1193,3.80122,17.9338,8.9120194,.20566166,3043.7176,233.2955,62.31845,,.4935636,7.3283971
30620,"Lima, OH",6,"B10_20",39.5126,0,1.832,49.7269,8.17849,18.241243,7.9756732,.98514369,4326.2523,577.023,62.31845,,.2505689,9.0719965
30620,"Lima, OH",9,"B20_50",39.1031,0,1.8271,47.9159,10.1702,17.357474,15.624658,1.2170506,2377.5363,665.6902,62.31845,,.4747834,7.4130538
30620,"Lima, OH",2,"Major",14,0,0,42,6,17.627803,15.302242,3.3298206,2378.9462,1221.145,,,.4785592,7.6223864
30780,"Little Rock-North Little Rock-Conway, AR",16,"Less1",19.4665,0,.203316,20.6754,5.79999,28.941211,10.444286,.21534893,5291.3198,16.1772,90.00031,146824.3,.5921249,4.9100725
30780,"Little Rock-North Little Rock-Conway, AR",25,"B1_5",38.8536,0,.300595,32.3061,8.45611,26.750028,9.4312991,.15344554,5292.7318,130.2862,94.00666,172266.1,.5827916,6.5346958
30780,"Little Rock-North Little Rock-Conway, AR",18,"B5_10",59.6592,0,.237581,44.8916,8.58766,23.197059,9.7493158,.24439642,5632.0524,447.0572,99.72987,196700.1,.5692623,8.0123942
30780,"Little Rock-North Little Rock-Conway, AR",34,"B10_20",72.0961,0,.108188,47.425,9.67386,21.908028,8.6955434,.2241535,6057.1016,850.1336,90.48625,169905.8,.5241502,8.1726016
30780,"Little Rock-North Little Rock-Conway, AR",36,"B20_50",58.6271,0,.090152,46.5756,10.6779,20.302101,9.4875478,.49627111,5139.175,1562.39,90.27893,162121.7,.447508,9.7565813
30780,"Little Rock-North Little Rock-Conway, AR",34,"Major",38.5021,0,.1475,42.3286,16.7122,20.083725,11.549709,3.1272147,4317.9613,2948.305,59.90017,83989.22,.2755705,11.708117
31080,"Los Angeles-Long Beach-Anaheim, CA",805,"Less1",132.023,.095104,.556526,96.9447,7.82309,28.950697,10.580519,4.3041272,5228.9272,18.00984,352.2801,629439.5,.4507959,13.151478
31080,"Los Angeles-Long Beach-Anaheim, CA",1162,"B1_5",152.308,.124816,.560079,91.2074,7.24933,29.368726,9.4306409,4.8642823,5308.9541,129.6429,366.2892,661380.8,.4699835,13.003778
31080,"Los Angeles-Long Beach-Anaheim, CA",433,"B5_10",141.798,.107813,.552525,88.8694,7.27497,30.169645,9.4051798,7.0608036,5025.7073,350.1554,339.9802,554304.1,.396781,13.260822
31080,"Los Angeles-Long Beach-Anaheim, CA",260,"B10_20",84.1216,.050757,.571072,78.0568,7.95702,31.336215,11.148112,7.4442546,5310.5031,741.5407,289.7541,411309.3,.3112881,12.485539
31080,"Los Angeles-Long Beach-Anaheim, CA",189,"B20_50",41.3541,.162989,.477869,56.0342,7.22036,32.204073,11.217601,10.159339,4868.5701,1437.278,264.878,380544.7,.2417551,13.374958
31080,"Los Angeles-Long Beach-Anaheim, CA",57,"Major",29.2372,.118041,.208793,40.4319,4.90598,31.740337,8.6845947,8.3935522,4898.2488,3196.437,270.4998,378073.3,.2151202,13.878091
31140,"Louisville/Jefferson County, KY-IN",62,"Less1",28.5922,0,.430651,24.8847,6.0431,27.50157,9.2030461,.22798837,5046.3438,9.783509,105.3313,196967,.5873263,6.0278596
31140,"Louisville/Jefferson County, KY-IN",65,"B1_5",55.3587,0,.458921,45.5836,7.19841,24.027669,7.631263,.70982008,4390.4309,115.5599,118.3675,212795.9,.5613732,8.7929904
31140,"Louisville/Jefferson County, KY-IN",47,"B5_10",73.8538,0,.490584,57.7552,8.45969,22.378461,8.6781246,.93755763,5272.7121,383.6238,113.9314,206325.1,.531611,10.11073
31140,"Louisville/Jefferson County, KY-IN",64,"B10_20",63.8873,0,.36892,56.5366,9.62207,21.976475,9.4214264,1.1794271,4743.5038,638.0113,102.2243,157900.8,.5111302,10.743013
31140,"Louisville/Jefferson County, KY-IN",36,"B20_50",57.4867,.039427,1.06021,52.131,8.97552,22.275911,10.844202,4.7973789,4528.8473,1316.67,88.48661,127171.9,.4353099,13.084316
31140,"Louisville/Jefferson County, KY-IN",30,"Major",39.6256,.081444,1.77855,35.4084,7.4177,23.70017,7.690834,12.154404,4084.4279,2879.475,73.92872,89680.66,.4246423,13.233641
31180,"Lubbock, TX",12,"Less1",32.6103,0,.268707,28.7704,4.90076,18.250326,8.6425914,.01520294,3420.3695,6.939284,90.56118,200700.8,.8548938,7.2165852
31180,"Lubbock, TX",31,"B1_5",68.9994,0,.30803,52.6945,7.03769,17.659537,11.244352,.66886106,5621.5885,163.0911,90.8176,191166.4,.7395773,8.7757633
31180,"Lubbock, TX",19,"B5_10",40.7931,0,.244174,38.5824,7.04808,17.052062,11.285994,1.5160619,5869.6705,419.9347,81.22219,159210.8,.6875352,8.2044212
31180,"Lubbock, TX",8,"B10_20",33.9477,0,0,35.9237,5.65934,16.563513,14.42729,.70633656,5146.5974,664.743,68.72373,103661.1,.6708813,9.5000571
31180,"Lubbock, TX",2,"B20_50",4,0,1,9,5,14.304854,23.585801,1.2955097,4228.9563,2034.11,,,.6362846,7.2678315
31180,"Lubbock, TX",1,"Major",18,0,0,12,6,15.6,22.3,8.4,2613,1805.583,,,.5715723,6.8282774
31340,"Lynchburg, VA",2,"Less1",8.42435,0,0,18.3917,4.79137,30.78762,8.7,0,3362.249,2.189625,144.4794,253459.2,.8600889,3.0841825
31340,"Lynchburg, VA",9,"B1_5",40.4611,0,.715486,29.5024,5.4716,27.177475,9.0303033,.3660662,5352.3967,189.4916,137.2272,261256.3,.8217633,5.2179863
31340,"Lynchburg, VA",11,"B5_10",46.9269,.261077,1.43034,52.8899,8.49613,24.081169,8.3896164,1.6008827,5072.141,370.7484,127.9162,232452.9,.7475791,5.8491516
31340,"Lynchburg, VA",17,"B10_20",36.2595,.421899,1.10477,46.0957,8.16036,23.046879,9.5504623,.27691856,5531.2137,789.4535,100.7587,160619.7,.7894707,5.4892625
31340,"Lynchburg, VA",16,"B20_50",30.7157,.367484,.621937,39.391,9.26431,22.689992,10.937251,2.382952,5094.2465,1319.292,97.66327,150377.7,.7005724,6.0435491
31340,"Lynchburg, VA",5,"Major",56.8704,.819004,1.54804,34.178,8.2975,17.348003,16.014144,3.4556963,3449.3357,2177.501,62.55595,128555.9,.6770082,9.8519043
31900,"Mansfield, OH",9,"Less1",6.64803,.359435,.570601,12.1771,2.72464,23.905417,7.9292999,.34184088,4604.7263,9.372872,64.18538,103718.8,.6500635,5.5517851
31900,"Mansfield, OH",9,"B1_5",20.9505,.148008,1.01179,28.8477,4.88582,21.520616,7.8220524,.56093674,5267.9513,137.8044,66.86392,117635.6,.6068498,6.2888874
31900,"Mansfield, OH",6,"B5_10",31.8884,0,1.19856,31.3809,5.38841,20.286966,12.487208,1.2238102,3775.5023,316.4341,58.3918,81712.48,.4868503,7.5043564
31900,"Mansfield, OH",2,"B10_20",32.0293,0,1,39.318,5.90165,18.440575,9.9215122,5.1216187,2948.6581,523.5485,64.13727,81712.48,.3348045,8.9691289
31900,"Mansfield, OH",3,"B20_50",22.1322,0,1.48285,17.892,3.72918,22.925305,16.232416,1.7851771,4089.6388,1496.151,59.91244,,.4084485,8.3168822
31900,"Mansfield, OH",1,"Major",34.6641,0,1,28.1985,4.61832,18.5,9.1,7.9,2708,1446.072,64.68552,,.2080842,9.7260613
32820,"Memphis, TN-MS-AR",1,"Less1",84,0,3,117,14,20.7,4.9,0,2585,10.34,104.5599,,0,8.2755941
32820,"Memphis, TN-MS-AR",19,"B1_5",67.7243,0,.837512,55.7825,9.46339,23.662202,5.3739742,.23778044,6604.6846,206.4994,94.48294,303909.6,.155721,6.4557705
32820,"Memphis, TN-MS-AR",17,"B5_10",53.7549,0,.481499,43.4999,8.37841,25.665452,7.549232,.35526671,5807.6238,446.8743,89.01228,225562.2,.0817956,7.3057491
32820,"Memphis, TN-MS-AR",37,"B10_20",42.6904,0,.801586,47.1021,9.65971,26.380057,9.3890831,.24596242,5887.8789,883.8257,82.64878,204171.2,.2383024,6.2229355
32820,"Memphis, TN-MS-AR",93,"B20_50",45.0815,0,.674544,51.066,10.4878,24.69069,7.9311577,.43657626,5673.3007,1883.547,80.49768,184534.7,.1692974,6.7864564
32820,"Memphis, TN-MS-AR",144,"Major",29.4472,0,.542141,39.9254,19.1161,22.771328,12.958775,2.8126155,5115.4191,3977.736,51.78563,95852.91,.1299174,6.9939426
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",221,"Less1",236.665,.091907,.56416,78.1297,7.79432,27.360398,8.3122075,2.6556088,5467.447,15.14003,199.0658,351063.1,.6006629,13.454397
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",269,"B1_5",228.846,.03127,.529423,80.5214,7.41357,28.532631,7.2389274,3.0786423,5448.4475,136.1393,212.7117,381187.6,.6235194,11.530644
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",155,"B5_10",185.585,.067016,.576621,67.8416,8.32007,28.433173,8.8217708,2.4057497,6160.4368,449.2556,164.2818,314221,.5818592,11.144933
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",183,"B10_20",180.901,.055352,.56051,68.0398,8.82291,29.117884,10.139645,2.7474065,6107.1857,869.2304,139.8542,265094.1,.5677454,10.921572
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",203,"B20_50",155.806,.018479,.441704,67.2117,9.82966,28.582832,11.329982,4.022814,6816.1021,2045.149,125.7776,214353.7,.4825394,11.461852
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",171,"Major",101.331,.081014,.499271,53.744,11.2078,29.335914,10.357352,9.8301075,5871.0545,4148.945,123.515,182205.2,.3711818,13.046908
33140,"Michigan City-La Porte, IN",9,"Less1",30.154,0,.994452,40.6271,10.4105,25.059186,6.5578446,.59768664,4960.6808,9.930744,86.26038,139859.9,.6579402,5.3081279
33140,"Michigan City-La Porte, IN",5,"B1_5",49.1368,0,1.10192,59.1397,15.9775,21.409262,11.097674,.1132558,5611.3172,112.6127,86.27354,139859.9,.6100459,6.9976984
33140,"Michigan City-La Porte, IN",3,"B5_10",69.3632,0,1.72025,98.4884,24.762,21.737418,5.4667681,2.527026,2929.8961,211.9118,90.55873,139859.9,.526629,9.9726289
33140,"Michigan City-La Porte, IN",3,"B10_20",73,0,2,108,27,18.593377,10.010773,1.2701436,2958.5228,406.4664,92.49747,,.6086765,11.798936
33140,"Michigan City-La Porte, IN",7,"B20_50",52.2306,0,1.68381,77.8094,20.2524,21.643773,7.0830613,1.6898983,5184.6664,1430.376,90.30621,139859.9,.5477293,7.6013777
33140,"Michigan City-La Porte, IN",1,"Major",73,0,2,108,27,17,8.3,1.1,2541,1514.436,92.49747,,.5682748,13.833
33340,"Milwaukee-Waukesha-West Allis, WI",104,"Less1",59.2669,.012633,.874581,46.2052,7.30135,24.060555,6.6310703,.77332014,4764.7978,15.96024,134.4313,270685.5,.5615447,7.7095822
33340,"Milwaukee-Waukesha-West Allis, WI",130,"B1_5",70.2289,.019693,.782933,58.1538,8.30361,22.890301,8.0245486,1.9492193,4694.3242,112.9476,126.2436,229529.5,.4669436,10.276918
33340,"Milwaukee-Waukesha-West Allis, WI",50,"B5_10",74.6397,.06799,.883817,74.5111,11.0654,21.638526,11.963267,5.3393038,3793.2984,249.9204,125.1723,183976.1,.3107446,12.957442
33340,"Milwaukee-Waukesha-West Allis, WI",29,"B10_20",79.603,.101201,1.10239,76.1657,10.7339,22.034154,12.575856,5.9968582,3579.2097,520.918,132.6472,183924.7,.1816905,13.25981
33340,"Milwaukee-Waukesha-West Allis, WI",24,"B20_50",36.4367,.145335,.550176,41.726,8.97036,21.72171,8.4753219,6.4454434,3735.7714,1300.951,90.45412,126435.9,.2287926,13.089571
33340,"Milwaukee-Waukesha-West Allis, WI",91,"Major",25.7261,.012408,.288032,30.9262,11.5705,24.40013,9.4404607,13.459196,3313.1508,2439.429,67.25147,88179.99,.1368946,13.256949
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",183,"Less1",63.641,.093676,.51693,28.263,5.42089,28.202575,7.6751735,1.6808378,5658.0965,15.73857,166.0085,288847.8,.672461,7.31429
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",235,"B1_5",101.738,.071592,.485718,45.7473,6.90314,24.931532,7.2133624,3.5142002,5889.4878,155.5029,166.4305,277305.7,.6562457,10.040455
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",139,"B5_10",112.293,.036009,.51063,53.825,7.87827,23.673088,8.3761504,4.7076556,5361.4981,386.6062,159.5115,252052.8,.6026594,11.885587
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",134,"B10_20",97.6274,.087161,.562879,58.562,8.33879,23.588332,10.093182,7.1745161,4602.7441,629.8229,150.3487,198077.4,.4811598,13.025365
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",87,"B20_50",73.6871,.02862,.552544,52.5401,6.08943,23.951543,11.30562,11.140012,4486.9657,1398.062,147.7957,169663,.3796381,14.263737
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",10,"Major",39.1344,.062119,.942819,37.5156,6.21961,25.896854,13.721004,19.967296,3004.7306,1731.95,111.4656,145798,.3430778,14.5882
33740,"Monroe, LA",3,"Less1",60.513,.326549,.326549,49.4718,17.0335,25.033772,4.9748255,.19592916,4661.7965,8.707092,103.3968,183984.5,.7996097,3.7064871
33740,"Monroe, LA",5,"B1_5",34.1214,0,.510077,32.3877,10.3905,28.636021,6.1758057,.27172601,6359.1893,241.0239,103.9861,226069.8,.7687601,5.5977298
33740,"Monroe, LA",4,"B5_10",88.7458,0,.77691,41.5189,13.5552,22.722416,7.8326635,.43986518,6108.8372,404.935,100.7394,202673.8,.8132942,5.8155046
33740,"Monroe, LA",6,"B10_20",64.0986,0,.907802,48.5105,16.8791,20.595097,8.4056007,0,4471.5726,627.7231,93.43695,209510.6,.7766616,5.712897
33740,"Monroe, LA",12,"B20_50",70.9878,0,.872532,36.4735,12.9021,22.528957,8.5862316,1.3591301,4118.2184,1511.312,91.13945,209645.8,.7077935,6.5359326
33740,"Monroe, LA",15,"Major",34.5857,0,1.01828,32.4491,12.7295,15.022717,13.540715,3.3345827,4366.2239,3475.063,89.95621,174025.9,.5322727,7.5668212
34620,"Muncie, IN",7,"Less1",13.1602,.120679,1.28273,18.8313,6.59026,23.315537,8.5157162,.21180381,5010.1232,17.72826,53.75425,72338.84,.6155407,5.5466155
34620,"Muncie, IN",9,"B1_5",24.2676,.329286,1.29051,40.3005,11.5695,19.068882,8.0363412,2.0840266,5605.9204,123.7446,56.50943,79591.9,.6584132,7.9810308
34620,"Muncie, IN",6,"B5_10",31.9592,0,1.59637,39.2494,13.8493,19.779479,7.841853,3.4179588,4368.1352,304.7517,52.07616,74850.3,.5903317,8.3317535
34620,"Muncie, IN",6,"B10_20",22.2332,0,.76492,32.6491,12.5599,20.82477,10.943494,1.6681854,2466.9092,343.4901,43.59997,57115.04,.5177951,9.1994897
34620,"Muncie, IN",2,"Major",21.51,0,1.151,47.8404,16,14.849004,13.052987,4.8726494,2028.7232,1197.62,45.58487,58735.36,.518993,9.287294
34740,"Muskegon, MI",9,"Less1",25.047,0,.354906,40.0698,7.09068,22.50023,9.6449772,.05110755,5328.386,19.05275,78.20431,104812.2,.3521877,5.1188107
34740,"Muskegon, MI",14,"B1_5",22.2844,0,.199462,34.6856,7.31825,22.659523,9.6311162,.30331793,4916.0119,100.2724,91.0367,138392.2,.386891,5.8320795
34740,"Muskegon, MI",6,"B5_10",37.3436,0,.451227,57.6362,11.0374,19.446466,7.2966837,.22369144,4082.1987,273.726,78.3905,116287.8,.3326581,7.3304036
34740,"Muskegon, MI",1,"B10_20",49,0,1,80,14,18.8,5,0,3813,446.121,73.95827,96197.59,.4278506,10.542287
34740,"Muskegon, MI",7,"B20_50",38.9629,0,.497503,54.893,10.2666,19.314896,16.488615,1.0131005,4154.1164,1504.491,73.95827,96197.59,.1785756,7.8400717
34740,"Muskegon, MI",5,"Major",38.4115,0,.233686,58.4958,7.94628,18.578094,21.123127,2.1761627,3152.716,2140.296,,,.1265776,8.4585887
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",13,"Less1",39.1265,0,.71002,55.2751,6.90809,20.360804,6.7593891,.25354811,3209.2125,16.79153,154.7048,256379,.4942704,7.4820016
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",26,"B1_5",63.4299,0,1.57502,89.1506,12.2224,21.683652,9.2669037,.14943087,4723.8977,161.7406,125.618,205262.8,.4859302,6.930934
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",20,"B5_10",62.523,0,2.33229,77.8563,11.2756,22.449458,8.2937198,.39102024,5797.7359,436.9796,111.5498,186135,.5138038,6.8259241
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",25,"B10_20",64.9523,0,1.06439,77.1175,13.17,22.603948,11.359126,.11174341,5431.7456,791.2234,111.5041,189544.9,.486148,6.4832304
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",17,"B20_50",40.5323,0,.562768,47.7687,11.2427,23.933857,11.170753,.2347891,4414.0096,1299.844,100.1894,170476.5,.4428785,5.7449893
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2,"Major",13.6258,0,0,7.09174,11.959,22.564,10.8248,3.4048,5085.2,3416.053,83.07677,131018.8,.316521,5.7934282
34940,"Naples-Immokalee-Marco Island, FL",30,"Less1",121.186,0,.677348,59.1618,4.98534,21.288525,7.9757597,.56887767,4245.8307,13.35574,284.12,591043.8,.6818688,7.6071179
34940,"Naples-Immokalee-Marco Island, FL",17,"B1_5",95.9053,0,1.03335,39.5035,3.18872,25.490476,8.317365,1.0649694,11025.331,437.8361,202.6755,422569,.6947249,6.3448261
34940,"Naples-Immokalee-Marco Island, FL",9,"B5_10",81.3977,0,.0737,34.719,7.07375,22.494953,12.833426,3.5306837,8410.1409,546.8192,162.1408,337479.6,.5993847,6.8162567
34940,"Naples-Immokalee-Marco Island, FL",13,"B10_20",46.5731,0,.162732,33.7096,6.14928,25.580608,15.079325,4.150462,7092.944,1152.364,138.805,260926.9,.4708543,6.683642
34940,"Naples-Immokalee-Marco Island, FL",3,"B20_50",20.1158,0,0,24.5618,8.20657,30.279216,26.423196,22.576219,3280.179,1074.261,124.4304,281074.5,.3650218,7.0848432
34940,"Naples-Immokalee-Marco Island, FL",1,"Major",201,0,4,139,5,19.4,8.4,3.2,1458,861.678,573.728,1848112,.7568066,9.333
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",40,"Less1",41.8097,.160467,.622285,27.4584,5.83512,30.039973,10.987241,.25126152,4912.6233,20.55385,128.0937,316979.6,0,5.2139059
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",100,"B1_5",83.678,.021173,.894744,59.8729,10.3609,28.753777,7.9090743,.41779753,6255.8312,202.1518,132.3394,312138.1,.0330286,5.4143869
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",68,"B5_10",84.7617,.023029,.869158,80.5023,14.6792,27.411923,7.7432827,.83016164,6203.3561,447.1151,125.9411,281258.8,.037655,6.0201593
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",70,"B10_20",86.645,.08583,.992367,90.6338,17.1386,25.808412,9.5124585,.85501284,6099.8133,875.0133,118.0333,231902.9,.0260214,7.0446899
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",73,"B20_50",63.3905,.083006,.638368,77.2221,16.5065,25.745524,12.185252,1.7822003,5461.5222,1778.107,106.7659,196741.4,.0221444,6.7816732
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",27,"Major",46.5521,.103048,.534684,54.6593,10.4302,22.292678,12.16766,7.3615201,3890.5329,2922.814,164.7415,289169.5,0,7.0975878
35100,"New Bern, NC",1,"Less1",67,0,0,56,10,15.5,4.1,0,4194,16.776,108.7769,186611.7,.4881769,8.1919675
35100,"New Bern, NC",2,"B1_5",31.5726,0,0,32.8835,12.3962,26.478843,11.180718,0,4387.7008,160.4131,104.1147,169248.3,.4739721,5.0795113
35100,"New Bern, NC",6,"B5_10",47.5797,0,0,38.3968,12.8901,19.608033,15.952122,.3650204,3299.0253,288.7945,104.1987,163400.4,.5105171,5.7084462
35100,"New Bern, NC",6,"B10_20",32.7406,0,0,32.7045,8.31681,24.788985,9.5711651,.38261808,7396.8489,946.5712,112.0737,179045.7,.5051489,5.5135413
35100,"New Bern, NC",12,"B20_50",33.2266,.182425,0,36.9238,8.28642,22.977569,10.015903,.13064416,5745.5218,1784.341,104.9858,168963.4,.4534142,6.3139359
35100,"New Bern, NC",1,"Major",58,0,0,63,23,17.5,13.3,0,2405,1717.17,104.1147,169248.3,.3207843,7.9422806
35300,"New Haven-Milford, CT",36,"Less1",81.2714,.499072,.893756,65.9207,8.62458,26.265425,6.919295,2.4179792,5241.1987,24.81726,180.0827,336700.9,.6162038,6.4946879
35300,"New Haven-Milford, CT",49,"B1_5",56.5053,.715881,.272464,63.0713,9.08819,25.084146,7.413631,2.1265594,5292.4888,151.8915,161.2142,266416.8,.5138282,7.1790097
35300,"New Haven-Milford, CT",30,"B5_10",47.7532,.338877,.26177,58.4953,10.7201,24.729497,7.6492268,2.3195852,5269.5928,368.0758,130.6186,189395.1,.3947999,7.5666406
35300,"New Haven-Milford, CT",31,"B10_20",40.1026,.315846,.306241,51.3519,6.96316,22.938549,9.9154261,4.6856349,4996.687,732.0635,116.0847,163278.2,.337377,7.8455668
35300,"New Haven-Milford, CT",36,"B20_50",36.4096,.893428,.366885,59.1762,7.19687,23.378829,11.545032,9.7154863,5059.7226,1460.881,114.8326,150123.1,.295975,8.1632868
35300,"New Haven-Milford, CT",7,"Major",110.946,0,1.13934,102.563,7.08832,25.778914,9.2552585,18.753136,4741.5901,3156.219,126.1342,202597.2,.2882455,7.5422412
35380,"New Orleans-Metairie, LA",22,"Less1",95.4076,.038399,.297736,58.1206,7.58872,28.295749,7.5548862,.0940157,4305.5513,13.79889,133.4185,250340.5,.7832873,7.7305182
35380,"New Orleans-Metairie, LA",47,"B1_5",115.933,.232422,.461429,72.933,8.38207,25.151298,7.9123615,.62472478,4686.7415,116.816,159.3598,269685.9,.7518892,8.3156428
35380,"New Orleans-Metairie, LA",40,"B5_10",80.708,.0581,.369302,63.8599,8.9213,26.463265,9.71649,1.0178805,5573.7839,389.0435,141.5325,246579,.7397418,8.3177046
35380,"New Orleans-Metairie, LA",54,"B10_20",89.6153,.171295,.672752,80.2125,10.4861,24.829522,9.7784735,1.3240599,4219.1957,605.7954,171.2966,223808.8,.7203383,9.2320865
35380,"New Orleans-Metairie, LA",92,"B20_50",67.4114,.090741,.25161,63.5143,9.80641,25.750612,12.279539,2.1206145,4725.7693,1520.889,157.9101,205111.9,.6312932,8.6608687
35380,"New Orleans-Metairie, LA",141,"Major",44.1746,.037086,.2633,49.4575,8.12162,26.093068,10.32703,7.5206953,3478.2026,2686.7,135.9792,196595.9,.607123,7.7217772
35620,"New York-Newark-Jersey City, NY-NJ-PA",949,"Less1",119.647,.309625,.705772,92.8173,6.37841,35.837419,6.4247872,24.480246,4853.8637,17.43566,359.7732,594246.5,.5599874,11.868231
35620,"New York-Newark-Jersey City, NY-NJ-PA",1374,"B1_5",143.146,.432363,1.05437,110.954,6.34583,34.702714,6.4807357,26.985386,5428.6857,141.1856,416.1384,588914.2,.5318848,12.015587
35620,"New York-Newark-Jersey City, NY-NJ-PA",581,"B5_10",132.581,.436448,.9802,99.027,7.1836,34.097285,7.3833782,24.552437,5460.1572,376.6257,352.101,487447.2,.4670789,12.239763
35620,"New York-Newark-Jersey City, NY-NJ-PA",523,"B10_20",97.2804,.592775,.91018,94.283,7.55458,35.071895,7.9677978,31.021457,5436.7754,781.7301,329.4217,430624.9,.3730841,12.175445
35620,"New York-Newark-Jersey City, NY-NJ-PA",605,"B20_50",72.2315,.664524,.659635,86.882,6.74291,37.653851,7.0866637,42.745808,5269.0501,1684.088,320.8107,417167.7,.2985321,12.614254
35620,"New York-Newark-Jersey City, NY-NJ-PA",617,"Major",41.7158,.275505,.413167,71.7885,6.53237,42.589219,5.5134196,49.83904,4778.2874,3318.364,310.3787,466838.6,.2543353,12.554561
35660,"Niles-Benton Harbor, MI",11,"Less1",16.7967,.167333,1.41536,19.1756,3.76046,21.394884,7.3659808,.31571578,3899.4508,27.4002,,237952,.4589954,5.512188
